Order ID,Date,Product Name,Category,Quantity Sold,Unit Price,Total Sales,Discount (%),Profit Margin (%),Customer ID,Customer Age,Customer Gender,Region,Payment Method,Order Status,Shipping Cost
7177,2024-02-29,Dress,Clothing,7,258.38,1808.66,7.43,9.79,7376,59,Male,West,PayPal,Returned,36.01
7178,2024-09-01,Microwave,Home Appliances,10,204.63,2046.3,4.91,22.89,1061,60,Male,South,Credit Card,Cancelled,19.19
7179,2024-06-29,Jacket,Clothing,8,380.45,3043.6,4.7,6.09,1024,47,Male,South,Debit Card,Shipped,35.66
7180,2024-09-20,Microwave,Home Appliances,9,138.59,1247.31,9.09,8.99,1899,43,Other,South,Debit Card,Pending,42.63
7181,2024-03-21,Laptop,Electronics,8,261.05,2088.4,17.23,5.84,6397,29,Male,West,Cash,Returned,37.07
7182,2024-03-07,Perfume,Beauty,5,87.93,439.65,11.71,7.1,2827,51,Other,North,Bank Transfer,Completed,24.93
7183,2025-01-13,Air Conditioner,Home Appliances,10,344.37,3443.7,17.6,23.32,9777,34,Other,North,Cash,Shipped,15.01
7184,2024-05-03,Air Conditioner,Home Appliances,2,248.04,496.08,16.93,21.98,6787,44,Female,West,Bank Transfer,Completed,30.83
7185,2025-01-06,Dress,Clothing,9,42.73,384.57,0.37,6.76,4745,23,Male,North,Debit Card,Pending,48.37
7186,2024-02-22,Jeans,Clothing,4,156.96,627.84,7.55,13.96,4922,58,Male,South,Bank Transfer,Returned,30.72
7187,2024-07-21,Tablet,Electronics,4,420.01,1680.04,13.83,17.93,8416,60,Female,North,Bank Transfer,Cancelled,12.51
7188,2025-02-20,Air Conditioner,Home Appliances,8,311.04,2488.32,3.33,17.37,2680,39,Male,North,Debit Card,Pending,19.11
7189,2025-01-07,Smartwatch,Electronics,1,54.08,54.08,12.22,13.28,4280,21,Female,West,PayPal,Cancelled,7.37
7190,2024-08-11,Smartphone,Electronics,10,139.28,1392.8,9.61,15.22,1377,42,Other,East,PayPal,Pending,15.18
7191,2024-03-25,Smartwatch,Electronics,3,442.94,1328.82,15.89,15.57,7135,39,Other,West,Debit Card,Pending,13.56
7192,2024-04-26,Shampoo,Beauty,10,450.53,4505.3,2.78,25.75,9748,60,Female,West,PayPal,Pending,28.09
7193,2024-12-31,Smartwatch,Electronics,8,323.96,2591.68,15.35,24.74,7485,26,Other,South,Credit Card,Returned,25.77
7194,2024-07-26,Smartwatch,Electronics,10,477.61,4776.1,1.25,21.29,9265,23,Other,East,PayPal,Shipped,47.69
7195,2024-09-23,Refrigerator,Home Appliances,6,350.68,2104.08,6.0,28.18,1941,36,Other,West,Debit Card,Shipped,10.73
7196,2024-04-12,Jacket,Clothing,8,127.23,1017.84,14.73,22.98,6302,38,Other,North,PayPal,Pending,8.86
7197,2024-04-04,Headphones,Electronics,2,255.57,511.14,12.95,23.92,3556,26,Other,East,Credit Card,Pending,48.52
7198,2024-09-08,Tablet,Electronics,9,165.39,1488.51,16.46,11.76,3102,63,Female,South,Credit Card,Cancelled,8.4
7199,2024-10-16,Face Cream,Beauty,5,53.08,265.4,12.94,10.99,6859,35,Female,West,Debit Card,Cancelled,45.92
7200,2024-09-15,Vacuum Cleaner,Home Appliances,4,123.55,494.2,19.37,11.87,9557,47,Other,South,Bank Transfer,Completed,30.38
7201,2024-11-24,Lipstick,Beauty,7,145.47,1018.29,12.09,11.37,6177,64,Other,North,Bank Transfer,Pending,36.44
7202,2024-04-19,Washing Machine,Home Appliances,4,46.67,186.68,2.76,29.67,2630,18,Male,East,Cash,Shipped,46.07
7203,2024-06-06,Refrigerator,Home Appliances,2,489.74,979.48,14.47,18.4,3530,36,Other,South,Cash,Cancelled,35.86
7204,2024-05-19,Air Conditioner,Home Appliances,6,285.93,1715.58,9.99,21.4,7624,44,Other,West,Cash,Cancelled,20.95
7205,2025-01-21,Vacuum Cleaner,Home Appliances,10,246.65,2466.5,6.29,13.05,8266,59,Male,South,Debit Card,Completed,32.06
7206,2024-04-13,Lipstick,Beauty,2,387.56,775.12,1.26,29.82,2610,49,Other,East,PayPal,Shipped,39.07
7207,2024-09-08,Sneakers,Clothing,4,362.34,1449.36,15.8,21.82,5988,21,Other,South,Bank Transfer,Pending,18.57
7208,2024-08-25,Shampoo,Beauty,2,46.33,92.66,0.05,10.5,1028,53,Male,West,Bank Transfer,Cancelled,11.44
7209,2025-01-09,Washing Machine,Home Appliances,2,191.91,383.82,19.53,12.53,5829,39,Other,South,Debit Card,Shipped,36.72
7210,2024-03-25,Headphones,Electronics,9,255.07,2295.63,9.58,6.6,9517,21,Female,East,Credit Card,Pending,40.08
7211,2024-04-25,Laptop,Electronics,6,493.04,2958.24,5.4,26.34,4277,23,Other,North,Cash,Cancelled,33.27
7212,2025-02-07,Jacket,Clothing,9,82.92,746.28,11.97,21.96,1897,53,Female,East,Credit Card,Shipped,32.51
7213,2024-05-14,Jacket,Clothing,2,389.4,778.8,17.15,17.81,3889,35,Other,East,PayPal,Pending,43.35
7214,2024-03-12,Air Conditioner,Home Appliances,10,62.94,629.4,19.98,20.08,2533,20,Male,East,Credit Card,Completed,11.27
7215,2024-03-16,Conditioner,Beauty,10,107.99,1079.9,9.38,18.06,5958,25,Other,West,Debit Card,Returned,35.29
7216,2025-01-24,Tablet,Electronics,3,454.73,1364.19,15.17,11.19,7904,29,Female,West,PayPal,Returned,18.0
7217,2024-10-25,Refrigerator,Home Appliances,5,276.27,1381.35,2.79,25.48,6980,59,Male,North,Debit Card,Pending,10.76
7218,2024-03-22,Tablet,Electronics,10,310.54,3105.4,10.92,6.32,7950,21,Female,East,Credit Card,Pending,25.99
7219,2024-03-11,Shampoo,Beauty,1,393.98,393.98,0.58,18.73,9592,33,Female,North,Credit Card,Cancelled,40.24
7220,2024-08-10,Perfume,Beauty,10,341.17,3411.7,10.9,6.21,8913,33,Male,East,Bank Transfer,Cancelled,32.88
7221,2024-11-07,Air Conditioner,Home Appliances,3,102.73,308.19,12.15,17.57,3921,40,Male,North,Cash,Completed,17.39
7222,2025-02-14,Face Cream,Beauty,7,247.23,1730.61,8.35,7.5,3499,26,Other,North,Bank Transfer,Completed,20.27
7223,2024-10-31,Smartphone,Electronics,3,298.43,895.29,9.93,29.58,9455,56,Female,East,Debit Card,Returned,21.85
7224,2024-08-17,Headphones,Electronics,1,480.81,480.81,11.27,28.31,9595,22,Male,East,Bank Transfer,Returned,16.8
7225,2024-12-25,Shampoo,Beauty,6,406.67,2440.02,15.56,20.87,7992,61,Male,East,Cash,Cancelled,28.66
7226,2024-04-29,Smartwatch,Electronics,4,491.49,1965.96,4.55,27.6,7007,48,Other,West,Debit Card,Completed,21.46
7227,2024-12-13,Face Cream,Beauty,9,373.38,3360.42,16.7,8.34,4209,45,Female,East,PayPal,Cancelled,48.73
7228,2024-06-03,Tablet,Electronics,10,221.91,2219.1,5.93,6.09,9675,63,Male,West,Bank Transfer,Shipped,23.62
7229,2024-03-24,Sneakers,Clothing,9,316.57,2849.13,7.56,5.21,8023,38,Other,South,Credit Card,Shipped,9.58
7230,2024-07-22,Air Conditioner,Home Appliances,8,130.12,1040.96,18.44,16.94,3051,27,Other,West,Cash,Cancelled,26.53
7231,2025-01-20,T-Shirt,Clothing,9,103.57,932.13,7.01,22.32,3763,63,Other,East,Bank Transfer,Pending,16.0
7232,2024-09-01,Shampoo,Beauty,2,166.11,332.22,4.05,24.32,5284,56,Female,South,PayPal,Completed,22.92
7233,2024-07-18,Laptop,Electronics,4,235.48,941.92,13.81,28.32,3637,65,Female,South,Credit Card,Cancelled,42.82
7234,2025-02-16,Perfume,Beauty,5,121.96,609.8,3.63,27.48,4410,36,Male,North,Debit Card,Pending,13.7
7235,2025-01-01,Refrigerator,Home Appliances,9,172.37,1551.33,3.0,17.25,6699,21,Other,North,PayPal,Cancelled,32.32
7236,2024-04-24,Dress,Clothing,10,407.22,4072.2,10.28,10.54,3587,47,Female,West,Cash,Returned,34.01
7237,2024-11-06,Refrigerator,Home Appliances,7,131.14,917.98,3.0,7.85,8434,64,Female,East,Credit Card,Cancelled,20.89
7238,2024-10-18,Lipstick,Beauty,9,407.2,3664.8,0.49,18.45,6578,21,Female,North,PayPal,Shipped,7.98
7239,2024-05-23,Refrigerator,Home Appliances,5,118.16,590.8,6.7,25.61,2296,25,Other,West,Cash,Shipped,30.71
7240,2024-08-31,Smartwatch,Electronics,3,248.7,746.1,8.73,25.8,4271,45,Other,North,Debit Card,Returned,32.2
7241,2024-09-01,Jacket,Clothing,7,62.92,440.44,16.33,5.19,7799,36,Male,East,Bank Transfer,Cancelled,19.11
7242,2024-05-13,Jeans,Clothing,7,256.56,1795.92,1.58,21.72,4806,23,Other,West,Credit Card,Pending,14.06
7243,2024-04-10,Vacuum Cleaner,Home Appliances,7,224.97,1574.79,6.24,9.86,7553,52,Other,East,PayPal,Completed,29.46
7244,2024-02-23,Tablet,Electronics,3,380.37,1141.11,1.48,29.59,7948,42,Female,East,Bank Transfer,Returned,43.2
7245,2024-09-23,Washing Machine,Home Appliances,5,410.97,2054.85,14.14,17.66,7706,54,Male,South,Credit Card,Cancelled,43.6
7246,2024-04-10,Vacuum Cleaner,Home Appliances,3,47.76,143.28,1.46,7.41,2297,40,Other,South,Credit Card,Shipped,16.9
7247,2024-09-19,Sneakers,Clothing,2,89.67,179.34,13.38,29.4,7896,29,Other,West,PayPal,Returned,40.36
7248,2025-01-04,Face Cream,Beauty,1,410.29,410.29,18.69,29.21,4474,23,Male,East,Bank Transfer,Returned,22.99
7249,2024-05-23,Air Conditioner,Home Appliances,8,86.54,692.32,16.27,12.35,5635,59,Other,West,PayPal,Completed,25.51
7250,2025-02-10,Lipstick,Beauty,2,14.19,28.38,13.43,6.8,8576,25,Other,South,PayPal,Completed,47.46
7251,2024-05-05,T-Shirt,Clothing,7,423.34,2963.38,18.7,9.09,8211,22,Female,West,Cash,Returned,33.04
7252,2024-10-29,Jeans,Clothing,2,186.82,373.64,3.99,29.46,1298,65,Female,North,PayPal,Returned,39.9
7253,2024-10-06,Refrigerator,Home Appliances,5,353.08,1765.4,7.41,15.01,3278,20,Male,North,Bank Transfer,Completed,49.91
7254,2024-05-11,Conditioner,Beauty,2,353.48,706.96,8.39,6.4,7031,24,Female,South,PayPal,Pending,17.42
7255,2024-09-27,Smartphone,Electronics,2,407.02,814.04,17.39,24.12,5375,62,Female,North,Debit Card,Completed,29.39
7256,2024-05-06,Perfume,Beauty,6,437.42,2624.52,1.69,24.84,1760,62,Male,West,Debit Card,Completed,5.75
7257,2024-07-12,Air Conditioner,Home Appliances,1,329.37,329.37,13.54,29.03,8462,25,Female,East,Bank Transfer,Shipped,31.33
7258,2025-01-05,Vacuum Cleaner,Home Appliances,8,407.02,3256.16,12.02,13.61,3207,30,Female,South,Cash,Completed,30.77
7259,2024-11-09,Dress,Clothing,1,133.32,133.32,18.85,5.09,7056,22,Female,North,PayPal,Pending,43.97
7260,2024-09-18,Perfume,Beauty,2,358.5,717.0,10.8,21.08,9643,65,Female,North,Cash,Shipped,12.43
7261,2025-02-12,Air Conditioner,Home Appliances,5,137.45,687.25,3.36,19.45,8448,49,Male,South,Debit Card,Pending,16.52
7262,2024-10-23,Dress,Clothing,10,424.81,4248.1,11.16,25.92,4531,63,Male,North,Debit Card,Pending,32.4
7263,2024-08-01,Conditioner,Beauty,8,445.92,3567.36,11.51,9.25,1391,48,Other,East,Credit Card,Completed,32.57
7264,2024-06-21,Conditioner,Beauty,1,218.77,218.77,5.26,27.58,3902,37,Male,South,Bank Transfer,Completed,24.21
7265,2024-06-27,Shampoo,Beauty,5,234.99,1174.95,0.85,10.25,7170,54,Male,East,Credit Card,Pending,7.47
7266,2024-11-27,Smartphone,Electronics,1,344.0,344.0,14.07,27.49,4421,30,Male,South,PayPal,Pending,45.38
7267,2024-08-29,Jeans,Clothing,1,449.42,449.42,13.21,18.63,1377,42,Male,North,Debit Card,Pending,28.08
7268,2024-04-13,Headphones,Electronics,1,421.55,421.55,12.52,5.74,6530,26,Male,North,Cash,Returned,40.53
7269,2024-08-13,Washing Machine,Home Appliances,8,354.0,2832.0,10.21,21.92,8295,46,Male,East,PayPal,Shipped,47.34
7270,2024-11-21,Shampoo,Beauty,6,155.06,930.36,3.41,27.34,7433,54,Male,North,Debit Card,Returned,28.93
7271,2024-09-11,Air Conditioner,Home Appliances,8,379.38,3035.04,11.5,28.64,8472,46,Female,East,PayPal,Pending,7.46
7272,2024-10-10,Vacuum Cleaner,Home Appliances,5,14.36,71.8,7.41,23.85,7964,39,Female,North,Bank Transfer,Cancelled,45.28
7273,2025-01-19,Smartphone,Electronics,7,50.91,356.37,7.33,15.97,2312,44,Female,West,Credit Card,Returned,12.54
7274,2024-12-08,Dress,Clothing,5,189.29,946.45,8.22,13.66,6577,21,Female,East,Bank Transfer,Completed,33.67
7275,2025-01-26,Sneakers,Clothing,4,341.96,1367.84,18.54,22.42,3130,63,Male,West,Debit Card,Pending,34.64
7276,2025-01-16,Perfume,Beauty,6,364.69,2188.14,2.23,15.82,5273,32,Male,North,Debit Card,Pending,10.23
7277,2024-12-29,Tablet,Electronics,6,211.73,1270.38,14.69,16.96,2387,52,Female,West,Debit Card,Completed,18.94
7278,2024-06-18,Face Cream,Beauty,8,392.7,3141.6,13.21,18.01,8413,54,Other,North,Cash,Pending,23.11
7279,2024-12-08,Smartwatch,Electronics,2,252.83,505.66,14.41,24.69,6399,45,Male,North,Credit Card,Returned,13.39
7280,2024-07-14,Smartwatch,Electronics,10,416.7,4167.0,19.42,7.07,9773,54,Other,West,Credit Card,Shipped,5.17
7281,2024-11-21,Lipstick,Beauty,2,17.16,34.32,13.54,17.49,6960,50,Female,North,Bank Transfer,Pending,29.76
7282,2024-08-12,Microwave,Home Appliances,4,192.18,768.72,15.15,12.12,5971,28,Male,South,PayPal,Shipped,46.15
7283,2024-06-20,Face Cream,Beauty,8,313.67,2509.36,5.09,6.25,8628,51,Female,West,PayPal,Pending,37.29
7284,2025-01-24,Shampoo,Beauty,3,114.98,344.94,4.34,27.42,6875,58,Male,East,Bank Transfer,Shipped,48.29
7285,2024-06-17,Smartphone,Electronics,5,336.6,1683.0,17.54,13.15,5794,22,Other,West,Bank Transfer,Shipped,26.16
7286,2024-06-29,Sneakers,Clothing,10,182.5,1825.0,5.0,9.4,5733,44,Other,North,Bank Transfer,Cancelled,5.19
7287,2024-11-18,Dress,Clothing,8,299.6,2396.8,0.89,17.54,4285,51,Male,West,Debit Card,Returned,7.99
7288,2024-04-21,Jeans,Clothing,5,13.67,68.35,15.91,14.01,8440,53,Male,South,PayPal,Returned,15.9
7289,2024-06-08,Air Conditioner,Home Appliances,10,274.86,2748.6,14.88,29.17,9597,27,Male,East,Bank Transfer,Cancelled,8.34
7290,2024-08-08,Conditioner,Beauty,5,225.85,1129.25,17.84,12.68,8972,26,Female,North,PayPal,Completed,47.74
7291,2024-10-27,Shampoo,Beauty,4,134.21,536.84,9.26,29.49,3889,56,Other,West,PayPal,Pending,32.89
7292,2024-12-31,Microwave,Home Appliances,8,200.3,1602.4,14.78,22.07,7338,24,Male,North,Cash,Returned,22.55
7293,2024-11-24,Microwave,Home Appliances,5,291.11,1455.55,0.5,24.69,8088,40,Male,North,PayPal,Returned,34.45
7294,2024-09-24,Microwave,Home Appliances,9,53.86,484.74,2.26,6.86,4013,53,Other,North,Cash,Cancelled,18.7
7295,2024-07-29,Dress,Clothing,5,28.46,142.3,12.6,14.22,4819,48,Female,South,Debit Card,Shipped,12.7
7296,2024-07-05,Lipstick,Beauty,7,51.28,358.96,15.54,16.02,7518,40,Other,West,Debit Card,Cancelled,15.32
7297,2024-03-21,Washing Machine,Home Appliances,4,201.35,805.4,6.82,19.08,1443,28,Female,West,Cash,Shipped,17.63
7298,2024-08-16,Air Conditioner,Home Appliances,2,141.99,283.98,6.76,26.33,1951,35,Female,East,Credit Card,Pending,10.28
7299,2024-02-29,Jeans,Clothing,7,313.53,2194.71,10.14,19.11,6050,39,Male,North,Debit Card,Returned,25.49
7300,2025-01-29,Air Conditioner,Home Appliances,1,339.89,339.89,6.66,27.59,8556,64,Female,West,Credit Card,Completed,41.05
7301,2024-11-20,Microwave,Home Appliances,9,175.91,1583.19,9.56,9.61,3297,23,Male,West,Cash,Cancelled,25.56
7302,2024-11-07,Vacuum Cleaner,Home Appliances,2,184.49,368.98,12.09,20.17,5186,63,Male,East,Debit Card,Returned,46.15
7303,2024-05-19,Perfume,Beauty,8,156.93,1255.44,7.04,15.97,1076,48,Female,West,Cash,Cancelled,6.29
7304,2024-12-31,Tablet,Electronics,9,361.41,3252.69,10.09,24.88,8364,30,Male,West,Credit Card,Shipped,32.37
7305,2024-08-12,T-Shirt,Clothing,3,273.27,819.81,5.0,7.25,9916,59,Female,South,Cash,Shipped,14.11
7306,2024-03-18,Jeans,Clothing,7,126.0,882.0,12.66,10.1,1000,64,Female,South,Debit Card,Shipped,31.94
7307,2024-10-24,Conditioner,Beauty,6,13.47,80.82,9.33,15.68,6199,37,Female,East,Cash,Cancelled,10.42
7308,2024-09-25,Shampoo,Beauty,10,343.43,3434.3,1.46,9.34,7477,63,Male,South,Credit Card,Shipped,33.39
7309,2024-07-07,Smartphone,Electronics,10,344.21,3442.1,18.39,13.3,5803,61,Other,East,Credit Card,Completed,16.36
7310,2024-09-15,Sneakers,Clothing,8,368.33,2946.64,6.14,16.05,7964,35,Other,West,Debit Card,Shipped,43.1
7311,2025-02-17,Dress,Clothing,7,368.96,2582.72,16.67,17.24,5964,60,Other,East,Cash,Pending,32.03
7312,2024-11-01,Jeans,Clothing,8,494.66,3957.28,4.33,17.91,3388,26,Female,North,Credit Card,Completed,8.54
7313,2024-02-23,Perfume,Beauty,4,172.17,688.68,14.72,6.3,3172,59,Female,North,PayPal,Pending,46.36
7314,2024-06-24,Jacket,Clothing,2,324.46,648.92,3.32,15.02,8682,48,Other,East,Bank Transfer,Pending,25.74
7315,2025-02-08,Perfume,Beauty,7,272.12,1904.84,16.5,14.62,5502,20,Male,East,Bank Transfer,Pending,17.59
7316,2024-09-15,Dress,Clothing,10,365.95,3659.5,10.01,21.2,3039,62,Female,East,Bank Transfer,Cancelled,30.0
7317,2024-11-10,Washing Machine,Home Appliances,7,192.74,1349.18,17.42,26.92,7475,26,Other,East,Debit Card,Completed,9.39
7318,2024-11-20,Headphones,Electronics,7,118.79,831.53,1.75,11.58,7761,49,Other,South,Cash,Cancelled,48.73
7319,2024-08-11,Face Cream,Beauty,1,423.42,423.42,6.02,20.67,7322,22,Male,East,Credit Card,Shipped,47.47
7320,2024-05-24,Air Conditioner,Home Appliances,2,201.31,402.62,8.88,19.33,6480,23,Other,South,PayPal,Pending,29.46
7321,2024-12-10,Perfume,Beauty,2,407.29,814.58,8.93,29.57,5323,21,Female,South,Cash,Returned,35.99
7322,2025-02-12,Microwave,Home Appliances,10,167.17,1671.7,3.47,17.74,7785,45,Other,North,Bank Transfer,Shipped,31.72
7323,2024-05-29,Microwave,Home Appliances,6,187.72,1126.32,3.72,16.09,1805,21,Other,East,PayPal,Shipped,26.25
7324,2024-08-05,Washing Machine,Home Appliances,1,272.96,272.96,12.87,13.81,4944,53,Other,West,Debit Card,Shipped,29.49
7325,2024-08-27,Refrigerator,Home Appliances,5,319.97,1599.85,5.21,5.16,8139,39,Other,North,PayPal,Completed,10.08
7326,2024-04-06,Dress,Clothing,2,135.64,271.28,9.89,26.09,4579,21,Female,East,Credit Card,Cancelled,17.09
7327,2024-06-25,Shampoo,Beauty,4,38.43,153.72,8.32,11.44,2556,34,Other,South,Debit Card,Shipped,34.7
7328,2024-07-10,Smartwatch,Electronics,2,357.56,715.12,19.02,14.86,9338,65,Male,West,Debit Card,Completed,16.73
7329,2024-11-17,Face Cream,Beauty,9,33.11,297.99,9.55,20.72,2695,43,Male,South,PayPal,Completed,13.93
7330,2024-08-23,Face Cream,Beauty,4,135.28,541.12,2.36,16.28,8467,58,Male,West,PayPal,Pending,23.11
7331,2024-12-28,Laptop,Electronics,5,187.78,938.9,7.82,19.41,6139,45,Other,South,Credit Card,Completed,17.09
7332,2024-12-15,Jacket,Clothing,6,466.71,2800.26,7.42,29.57,5412,20,Other,North,PayPal,Completed,28.16
7333,2025-01-15,Microwave,Home Appliances,9,90.61,815.49,7.85,20.76,5337,46,Male,East,Bank Transfer,Returned,44.0
7334,2024-08-02,Tablet,Electronics,6,247.47,1484.82,7.21,16.91,8010,47,Female,North,Cash,Completed,37.78
7335,2024-06-05,Face Cream,Beauty,9,356.34,3207.06,12.15,18.29,8346,24,Other,North,Debit Card,Completed,10.7
7336,2024-12-19,Sneakers,Clothing,4,414.67,1658.68,18.31,15.52,6354,57,Male,South,Bank Transfer,Cancelled,8.48
7337,2024-08-25,Washing Machine,Home Appliances,9,140.54,1264.86,19.81,27.39,6740,63,Male,South,Bank Transfer,Pending,18.47
7338,2024-02-28,Face Cream,Beauty,1,105.31,105.31,18.01,26.68,4166,35,Male,East,Debit Card,Returned,34.27
7339,2024-04-09,Sneakers,Clothing,10,365.34,3653.4,1.48,11.11,3978,33,Male,South,Bank Transfer,Shipped,16.7
7340,2025-01-10,T-Shirt,Clothing,2,242.93,485.86,9.26,24.09,4539,38,Female,South,Bank Transfer,Completed,17.81
7341,2025-01-31,Perfume,Beauty,10,249.13,2491.3,14.26,20.51,1873,59,Male,North,PayPal,Pending,18.03
7342,2024-03-05,Smartphone,Electronics,9,368.45,3316.05,7.87,27.98,9287,22,Female,South,Debit Card,Cancelled,43.2
7343,2024-09-27,Conditioner,Beauty,10,327.6,3276.0,14.27,26.05,6562,35,Male,North,Credit Card,Cancelled,17.18
7344,2024-06-03,T-Shirt,Clothing,2,493.46,986.92,15.67,5.13,9434,38,Female,South,Credit Card,Shipped,42.28
7345,2024-09-08,Smartwatch,Electronics,5,70.12,350.6,12.94,20.5,6332,25,Other,East,Credit Card,Shipped,47.46
7346,2024-05-01,Sneakers,Clothing,10,360.49,3604.9,2.52,14.02,3724,49,Female,East,Cash,Completed,34.2
7347,2024-03-31,Laptop,Electronics,9,399.3,3593.7,2.22,24.45,8328,23,Other,North,Cash,Returned,41.03
7348,2024-08-11,Laptop,Electronics,1,273.57,273.57,1.84,23.92,8836,41,Other,East,Bank Transfer,Pending,12.37
7349,2024-06-23,T-Shirt,Clothing,3,414.68,1244.04,17.04,20.32,8474,59,Male,West,Debit Card,Cancelled,20.44
7350,2024-04-17,Dress,Clothing,3,201.15,603.45,4.34,8.38,4447,30,Male,West,Credit Card,Returned,11.27
7351,2024-09-05,Refrigerator,Home Appliances,6,420.27,2521.62,7.15,29.91,1285,29,Male,West,Credit Card,Cancelled,17.66
7352,2024-05-28,Laptop,Electronics,4,457.83,1831.32,9.75,12.48,9883,60,Male,East,Credit Card,Shipped,37.99
7353,2024-08-31,Face Cream,Beauty,1,18.17,18.17,10.22,28.86,7182,29,Male,North,Cash,Returned,16.51
7354,2024-08-20,Headphones,Electronics,10,52.96,529.6,6.37,23.45,4577,54,Female,North,Debit Card,Returned,43.93
7355,2024-04-02,Smartphone,Electronics,8,469.97,3759.76,18.11,16.75,1037,28,Female,West,Credit Card,Cancelled,46.17
7356,2024-09-01,Conditioner,Beauty,10,129.48,1294.8,14.9,28.94,9792,58,Female,East,PayPal,Returned,6.11
7357,2025-01-16,Tablet,Electronics,1,484.25,484.25,7.49,27.15,6328,36,Female,North,Cash,Completed,9.24
7358,2024-03-02,Lipstick,Beauty,1,51.02,51.02,17.84,16.81,7904,32,Other,North,PayPal,Shipped,26.07
7359,2024-07-27,Refrigerator,Home Appliances,2,499.37,998.74,18.63,17.68,5244,48,Male,South,PayPal,Pending,21.01
7360,2024-07-06,Headphones,Electronics,5,65.78,328.9,10.61,14.48,5954,41,Male,West,PayPal,Cancelled,39.13
7361,2024-12-02,Smartphone,Electronics,2,236.84,473.68,19.91,17.45,3458,33,Male,South,PayPal,Shipped,39.43
7362,2024-03-10,Smartphone,Electronics,1,91.56,91.56,7.78,8.07,3382,44,Male,North,Credit Card,Returned,11.36
7363,2024-08-01,Laptop,Electronics,4,33.26,133.04,12.06,27.07,5541,53,Female,North,Credit Card,Shipped,40.61
7364,2024-03-08,T-Shirt,Clothing,10,369.55,3695.5,2.12,26.73,8854,63,Female,West,PayPal,Returned,7.67
7365,2024-12-07,Shampoo,Beauty,9,115.49,1039.41,1.69,29.82,3420,64,Female,North,PayPal,Pending,38.76
7366,2024-10-19,Jeans,Clothing,9,28.03,252.27,14.51,15.02,4656,23,Female,South,Credit Card,Shipped,46.37
7367,2025-01-15,Tablet,Electronics,2,450.82,901.64,12.79,10.8,5981,64,Male,South,Cash,Completed,39.74
7368,2024-10-09,Headphones,Electronics,2,123.13,246.26,0.75,5.46,6735,55,Other,West,Bank Transfer,Pending,35.59
7369,2025-01-27,Perfume,Beauty,2,190.23,380.46,1.54,11.71,4125,22,Female,East,PayPal,Cancelled,45.09
7370,2024-09-02,Microwave,Home Appliances,6,294.5,1767.0,2.32,22.25,9976,30,Male,South,PayPal,Returned,14.13
7371,2024-09-15,Tablet,Electronics,6,321.27,1927.62,19.48,22.85,7512,50,Male,South,Credit Card,Cancelled,26.86
7372,2024-12-24,Lipstick,Beauty,7,135.28,946.96,18.21,7.07,1912,43,Other,North,Credit Card,Pending,41.88
7373,2024-08-22,Conditioner,Beauty,3,437.03,1311.09,1.53,13.39,3935,38,Female,West,PayPal,Cancelled,36.14
7374,2024-03-27,Conditioner,Beauty,8,387.68,3101.44,4.99,27.33,3326,53,Female,East,Bank Transfer,Pending,5.96
7375,2025-01-30,Vacuum Cleaner,Home Appliances,10,422.77,4227.7,9.05,27.47,2987,65,Male,East,PayPal,Completed,25.51
7376,2024-05-12,T-Shirt,Clothing,4,461.28,1845.12,8.41,16.74,9186,58,Male,East,Credit Card,Pending,32.22
7377,2024-03-23,Sneakers,Clothing,9,293.45,2641.05,1.47,16.45,9711,19,Male,North,Credit Card,Completed,25.02
7378,2025-01-25,Perfume,Beauty,5,198.85,994.25,19.44,26.08,1392,57,Other,West,PayPal,Completed,26.91
7379,2024-06-23,Face Cream,Beauty,3,408.18,1224.54,15.59,24.4,6097,32,Male,North,Credit Card,Shipped,19.24
7380,2024-03-05,Dress,Clothing,9,46.85,421.65,19.93,19.48,2292,64,Other,South,Bank Transfer,Shipped,6.39
7381,2024-06-24,Smartwatch,Electronics,9,216.24,1946.16,13.32,24.07,6245,43,Other,West,Cash,Completed,35.81
7382,2025-02-11,Face Cream,Beauty,10,163.82,1638.2,2.15,8.75,9676,63,Female,North,PayPal,Shipped,18.45
7383,2024-03-18,Washing Machine,Home Appliances,9,230.65,2075.85,1.23,13.23,7835,27,Other,North,Credit Card,Cancelled,18.22
7384,2024-06-07,Lipstick,Beauty,6,493.84,2963.04,7.53,13.09,6044,30,Other,South,Debit Card,Shipped,25.25
7385,2024-04-20,Air Conditioner,Home Appliances,7,209.38,1465.66,14.11,16.41,5407,41,Other,North,Cash,Completed,14.13
7386,2024-08-02,Laptop,Electronics,10,404.02,4040.2,14.7,10.3,1519,44,Female,North,Cash,Pending,9.06
7387,2024-03-27,Smartwatch,Electronics,3,315.44,946.32,19.21,10.29,4327,49,Female,East,PayPal,Returned,11.95
7388,2024-03-15,Washing Machine,Home Appliances,1,261.28,261.28,15.06,22.9,9774,65,Female,East,Bank Transfer,Pending,6.22
7389,2025-02-13,Perfume,Beauty,2,393.43,786.86,7.6,20.48,6115,20,Male,West,Credit Card,Returned,22.7
7390,2025-01-21,Sneakers,Clothing,7,53.43,374.01,17.86,7.89,4093,37,Female,West,Cash,Cancelled,5.21
7391,2024-07-11,Face Cream,Beauty,10,480.56,4805.6,16.5,23.94,3346,46,Female,North,PayPal,Shipped,34.1
